"ensembl_gene_id","external_gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC100216929",NA,172.138513289918,-0.763001300146913,0.680964352570534,-1.12047172112123,0.262512796751727,0.999937202399348
"LOC100216930",NA,350.375916108603,-0.00990023112174963,0.702485322314137,-0.0140931501445982,0.988755665306895,0.999937202399348
"LOC100216931",NA,465.807081799349,-0.151833039130886,0.659849266346886,-0.230102611118259,0.818012035951783,0.999937202399348
"LOC100216932",NA,286.870373113787,-0.364058078632443,0.654498682492489,-0.556239589736104,0.578047078376127,0.999937202399348
"LOC100216933",NA,1181.48728604184,0.0412563409543794,0.616722244720686,0.0668961454002108,0.946664381691457,0.999937202399348
"LOC100216934",NA,47.7013177344719,-0.905208453925314,0.880636289550905,-1.02790273881052,0.303995581116431,0.999937202399348
"LOC100216939",NA,580.40880071146,0.235200373865211,0.750760097144243,0.31328299780432,0.754065666244253,0.999937202399348
"LOC100216940",NA,255.827241051181,0.37889632352388,0.681013829432328,0.556370968031172,0.577957281357423,0.999937202399348
"LOC100216941",NA,1365.9924336866,0.937855813015613,0.649588726167973,1.44376861117676,0.148804074212318,0.999937202399348
"LOC100216942",NA,379.335784258984,0.300901104382383,0.57694431341336,0.521542716318963,0.601988756521499,0.999937202399348
"LOC100216945",NA,202.995582933201,0.373248150386055,0.638388790260605,0.584672156028439,0.55876817975156,0.999937202399348
"LOC100216946",NA,789.591543079586,0.742295042530577,0.680102422517207,1.0914459615997,0.275076697666825,0.999937202399348
"LOC100216947",NA,447.033179183348,0.247411586335911,0.742825520553726,0.333068236739474,0.73908277521828,0.999937202399348
"LOC100216948",NA,669.380397987014,-4.79724993857722,1.15592672076972,-4.1501332674296,3.32281754691525e-05,0.0062610116114088
"LOC100216949",NA,312.144918854941,0.396685165998642,0.617489886627915,0.642415648562152,0.520603341891261,0.999937202399348
"LOC100216950",NA,1714.72208730027,-0.112516350391214,0.550506508280199,-0.204386957645094,0.838051121362117,0.999937202399348
"LOC100216951",NA,323.427409015622,-0.26293516600391,0.594564384448543,-0.442231611716503,0.65832161303342,0.999937202399348
"LOC100216953",NA,27.6041464913757,0.250566953623295,0.981649214024714,0.255251010282973,0.79852923500689,0.999937202399348
"LOC100216954",NA,151.182316474994,0.202005873394507,0.700512510639453,0.288368687677125,0.773064533763308,0.999937202399348
"LOC100216955",NA,265.803628837498,-0.308796294189825,0.761234308697881,-0.405652097733263,0.684998243646021,0.999937202399348
"LOC100216956",NA,60.711371333451,1.74940218961235,0.921154900780148,1.89914007745141,0.0575460608950055,0.779434305710214
"LOC100216958",NA,111.912193994591,-0.0509553525183682,0.840302462484918,-0.0606392992919294,0.951646474787753,0.999937202399348
"LOC100216960",NA,1266.98454479133,-0.33144429827327,0.696202318928513,-0.476074682979193,0.634021172759102,0.999937202399348
"LOC100216964",NA,234.025884145503,-0.389848642814633,0.599307599670289,-0.650498413551088,0.515370326168545,0.999937202399348
"LOC100216965",NA,666.750033496477,-0.492324534252426,0.599819144986409,-0.820788296551591,0.411766866072289,0.999937202399348
"LOC100216966",NA,507.846486847247,1.87925377901851,0.780331090306473,2.40827746371151,0.0160279944739584,0.42499135534187
"LOC100216970",NA,102.744538165611,1.5409090869492,0.740020942699392,2.08225064729707,0.0373195812707557,0.653403372124059
"LOC100216971",NA,84.576293452994,-3.12048473149916,0.803440444729263,-3.88390297248563,0.000102792941834091,0.014660854679718
"LOC100216973",NA,96.7589839525776,0.958766635986355,0.858706613698714,1.11652410810795,0.264197856654324,0.999937202399348
"LOC100216974",NA,291.934195313164,-0.54749572706068,0.696163891806177,-0.786446601877351,0.431605890792952,0.999937202399348
"LOC100216975",NA,857.585104677138,0.116725981851007,0.552478882557987,0.211276820772883,0.832671269024458,0.999937202399348
"LOC100216977",NA,117.027603480287,-0.0634495886068829,0.679369746834869,-0.0933947808280978,0.925589936692564,0.999937202399348
"LOC100216980",NA,56.1369335027692,0.282932233097741,0.916328954602397,0.30876709906052,0.757498698169105,0.999937202399348
"LOC100216981",NA,36.0523253781145,0.661766809682824,1.07138746811582,0.617672718205891,0.536791099185333,0.999937202399348
"LOC100216982",NA,213.377183116761,-0.420327719370382,0.683584977288451,-0.614887297608088,0.53862915208995,0.999937202399348
"LOC100216983",NA,18.9999099215313,-0.62037469693497,1.15175002812841,-0.53863658066766,0.590137641416153,0.999937202399348
"LOC100216986",NA,185.051119447968,0.472857201307851,0.684745109579545,0.690559442765791,0.489842442229152,0.999937202399348
"LOC100216987",NA,2563.00998950092,-1.58277100828917,0.636032741217528,-2.4885055528106,0.0128281233914014,0.378840600106125
"LOC100216988",NA,788.701191562665,-0.22160971017818,0.607229713395444,-0.364952019457359,0.715147222451986,0.999937202399348
"LOC100216991",NA,50.7583676501191,2.79946031670632,1.05009120253467,2.66592112185026,0.00767777047291579,0.294019944081516
"LOC100216993",NA,1019.2107716954,-0.028635400290033,0.596766327354795,-0.047984276219071,0.96172877393085,0.999937202399348
"LOC100216995",NA,1547.99935455521,0.960820081060039,0.812901525924518,1.18196368246116,0.237220111528106,0.999937202399348
"LOC100216996",NA,2948.75225147994,-0.00680355581271074,0.547787594648196,-0.0124200618618977,0.990090479167203,0.999937202399348
"LOC100216997",NA,315.166264616554,-0.303538359520498,0.583937162366678,-0.519813396171374,0.603193641477762,0.999937202399348
"LOC100216998",NA,97.0753809078512,1.21941513689791,0.767238771353579,1.58935546850245,0.111980162319685,0.980158792503392
"LOC100216999",NA,19.9475235509642,0.907445640316739,1.84154669413734,0.492762764694286,0.622180223366796,0.999937202399348
"LOC100217001",NA,158.058192378249,-0.28889148618971,0.638317550862739,-0.452582708714885,0.650849252153482,0.999937202399348
"LOC100217002",NA,195.28979025488,-0.0879234806085158,0.610282851869968,-0.144070049386296,0.885445155079238,0.999937202399348
"LOC100217003",NA,455.987253712306,-0.28581920658409,0.629678661589657,-0.453912803496509,0.649891587845238,0.999937202399348
"LOC100217007",NA,1305.84078302219,-0.768040127218109,0.569786267882113,-1.3479442564892,0.177676312245829,0.999937202399348
"LOC100217008",NA,260.066705749038,1.10703737313823,0.894659380820093,1.23738418986169,0.215944485498818,0.999937202399348
"LOC100217009",NA,30.5481490826581,-0.0169415315644558,0.998520742814376,-0.0169666295731677,0.986463237681265,0.999937202399348
"LOC100217011",NA,58.7284718818038,-0.584310718043789,1.05850867355022,-0.552013160255002,0.580939336787554,0.999937202399348
"LOC100217013",NA,17.0831979562969,-1.09522554724336,1.18135773136905,-0.927090514719982,0.353879540529649,0.999937202399348
"LOC100217014",NA,24.5642887961215,0.646824323417388,1.19268182766505,0.54232764213713,0.587592816463043,0.999937202399348
"LOC100217016",NA,245.030576198043,0.803013274503737,0.782301969249926,1.02647482183084,0.3046678257152,0.999937202399348
"LOC100217017",NA,287.014941164727,-1.27092489844998,1.57236379398354,-0.808289343288765,0.418924035804548,0.999937202399348
"LOC100217019",NA,170.897181029798,0.168834183529381,0.732477350955139,0.230497479968799,0.817705221469855,0.999937202399348
"LOC100217021",NA,368.0823507724,0.143746881422823,0.660834064082455,0.217523413570411,0.8278004624041,0.999937202399348
"LOC100217026",NA,37.2137612426788,-0.114200984232164,1.03567839378804,-0.110266840475902,0.912197754331901,0.999937202399348
"LOC100217027",NA,113.51200828236,-0.467144402861774,0.682856112703034,-0.684103714049829,0.493909676757764,0.999937202399348
"LOC100217028",NA,358.583351059748,-0.0193463420170564,0.624862283374482,-0.0309609693716496,0.975300666668409,0.999937202399348
"LOC100217030",NA,220.009534693454,0.63362443344576,0.634106010065977,0.999240542413142,0.317678180430832,0.999937202399348
"LOC100217031",NA,366.13743746066,0.207176635235855,0.611205152904185,0.338964150173539,0.734636737078366,0.999937202399348
"LOC100217032",NA,560.199737606712,-0.271105878932811,0.696663389963737,-0.389149024964442,0.697165909341054,0.999937202399348
"LOC100217033",NA,15.5126601063146,-1.14204187386283,1.3089396524627,-0.872493908878183,0.38293898966041,0.999937202399348
"LOC100217034",NA,16.9225405613916,2.1186350218675,1.73288354791032,1.22260669184744,0.22147828439528,0.999937202399348
"LOC100217036",NA,995.631243893768,0.115353774857684,0.813202486778414,0.141851232298452,0.887197515664005,0.999937202399348
"LOC100217037",NA,670.948366911701,-0.135317202411794,0.58817449196094,-0.230063024257741,0.818042796619567,0.999937202399348
"LOC100217038",NA,619.610833924842,1.05551855637521,0.826536665849308,1.27703778911079,0.201588906274611,0.999937202399348
"LOC100217039",NA,349.591070984537,-0.216826390016982,0.660801527980515,-0.328126344803755,0.742816135460948,0.999937202399348
"LOC100217040",NA,2921.98865712394,0.899285422012312,0.851825772342578,1.05571520751153,0.291098347186938,0.999937202399348
"LOC100217041",NA,223.517101231039,-0.538890277093456,0.65444464783382,-0.823431406883923,0.410262709041688,0.999937202399348
"LOC100217045",NA,1017.36780784617,-0.440161609057822,0.673273607470263,-0.653763349957637,0.513264282110303,0.999937202399348
"LOC100217046",NA,639.867250172623,0.0482252776495149,0.584650330991751,0.082485675784549,0.934260508584574,0.999937202399348
"LOC100217047",NA,623.576703652163,-0.161354304586361,0.5814028636875,-0.277525816716803,0.781376385171088,0.999937202399348
"LOC100217048",NA,516.587828522832,-0.853528546209362,1.25303669783587,-0.681168035767424,0.495765171030091,0.999937202399348
"LOC100217049",NA,3976.63754450069,0.0410210523663287,0.561024368983196,0.0731181293259606,0.941712115156692,0.999937202399348
"LOC100217051",NA,650.974896086237,0.637990205801944,0.690414611387319,0.924068226945497,0.355450794633532,0.999937202399348
"LOC100217052",NA,47.2764703076014,-1.02854946724395,0.886370104725926,-1.1604063153303,0.245883416734689,0.999937202399348
"LOC100217054",NA,33.4103252108414,-0.806965832157413,0.975989549100367,-0.826818107736139,0.40834016504006,0.999937202399348
"LOC100217055",NA,46.5350863247334,-1.06908466562278,1.09065410857604,-0.980223388163432,0.326975862087817,0.999937202399348
"LOC100217057",NA,179.053263127781,0.576458706431534,0.638278868392215,0.903145529294426,0.366448662784607,0.999937202399348
"LOC100217058",NA,396.50968640141,0.20745582769256,0.748166434882256,0.27728566535494,0.781560765581549,0.999937202399348
"LOC100217059",NA,2027.4080384127,0.13330662138621,0.570782913868068,0.233550476279714,0.815333978631441,0.999937202399348
"LOC100217060",NA,29.6473160788353,-1.29377040131331,1.56582231328729,-0.82625620438194,0.408658771500704,0.999937202399348
"LOC100217061",NA,208.066875546603,-1.09422370039911,1.00669319817336,-1.08694853842717,0.277059553378259,0.999937202399348
"LOC100217062",NA,1204.96989173403,0.179718638766475,0.559368676026458,0.321288349650052,0.747991884426531,0.999937202399348
"LOC100217063",NA,252.647907254639,0.502720424160693,0.955272746771888,0.526258522353447,0.598708597517065,0.999937202399348
"LOC100217064",NA,270.972232252672,0.727152739606423,0.614796437859907,1.18275366418457,0.23690678920349,0.999937202399348
"LOC100217065",NA,267.560530390146,1.64390379850129,0.772987399907172,2.1266889973869,0.0334459323044341,0.616306792885642
"LOC100217067",NA,93.6055628092975,0.566020030715386,0.705774728428572,0.801983987122415,0.42256222104551,0.999937202399348
"LOC100217068",NA,55.62097147953,0.304681418067665,0.804296083384655,0.378817483215258,0.704823403581281,0.999937202399348
"LOC100217069",NA,481.465685918553,-0.127207792121629,0.566204645267623,-0.224667517627841,0.822237935793314,0.999937202399348
"LOC100217070",NA,1983.3003634724,0.194569557175211,0.696886672197878,0.27919827561283,0.780092666905563,0.999937202399348
"LOC100217071",NA,29.7340626404146,2.00291625175963,1.34622561669452,1.48780132165181,0.136803297040848,0.999937202399348
"LOC100217072",NA,386.088551603159,-0.333706047748553,0.646704469614379,-0.516010115018282,0.605847344598333,0.999937202399348
"LOC100217073",NA,688.337905341556,-0.138874456045372,0.604525328027236,-0.229724793332588,0.81830562779588,0.999937202399348
"LOC100217074",NA,316.493698792871,-0.0481905906808716,0.845593579875913,-0.0569902513781423,0.954552960794246,0.999937202399348
"LOC100217075",NA,581.95247883923,2.05801381371111,0.813282174849059,2.53050402105895,0.0113898779384535,0.362161477048069
"LOC100217076",NA,1033.35384649505,0.326383606240446,0.559421131563216,0.583430957154617,0.559603223001568,0.999937202399348
"LOC100217077",NA,174.367239620422,-0.273725489509269,0.72476852682976,-0.377672980236302,0.705673542368433,0.999937202399348
"LOC100217078",NA,43.0900272421621,-0.787121625301816,0.924578224442094,-0.85133048182784,0.394585796898222,0.999937202399348
"LOC100217079",NA,4072.59619205027,-0.40485417340188,0.69637981883186,-0.581369767551566,0.560991268626702,0.999937202399348
"LOC100217080",NA,16.2431086710678,0.99384306601696,1.29170731689317,0.769402675837867,0.441654300588133,0.999937202399348
"LOC100217081",NA,110.443355006005,1.36062987369174,0.880671677823186,1.5449910652911,0.122348424530316,0.999937202399348
"LOC100217082",NA,29.5452968906205,0.104440136516776,0.97350577994983,0.107282502752227,0.914564865203925,0.999937202399348
"LOC100217083",NA,548.423811994801,0.248025011802568,0.577054210413101,0.429812324954724,0.667332166631695,0.999937202399348
"LOC100217085",NA,23.2719408705741,-2.06709009662573,1.49160254832058,-1.38581829251572,0.165802395260721,0.999937202399348
"LOC100217088",NA,70.3946677368363,1.11961590944748,0.809092499464798,1.38379222423652,0.166422084662861,0.999937202399348
"LOC100217089",NA,1177.1112168468,-0.282316888184025,0.888870911196062,-0.317612922898039,0.75077857031545,0.999937202399348
"LOC100217091",NA,443.207925015846,-0.0788994244742801,0.966427376336822,-0.0816403036649718,0.934932750560716,0.999937202399348
"LOC100217092",NA,25.5315646345414,2.24373896981311,1.14340269285887,1.96233486577073,0.0497235105202383,0.733284438592947
"LOC100217094",NA,855.682626805489,-1.04777980382724,0.560105049427124,-1.87068444553198,0.0613888320264124,0.802388589015576
"LOC100217095",NA,52.9053321553085,-1.64433282160297,0.918001104781529,-1.79121006830847,0.0732595911266914,0.850762110436014
"LOC100217096",NA,184.573643641091,0.389233969331111,0.769624537462536,0.505745269783655,0.613035484040107,0.999937202399348
"LOC100217097",NA,822.939428766533,-0.611509364070133,0.612955025357238,-0.997641488808641,0.318453235165498,0.999937202399348
"LOC100217100",NA,97.8360135586615,1.51732455504732,0.724279482815744,2.09494344524092,0.0361760201910026,0.643491914709128
"LOC100217101",NA,52.5957438473825,-0.055372633861893,0.945301735237158,-0.058576676417505,0.953289288298919,0.999937202399348
"LOC100217102",NA,92.5926603273833,1.31024350937348,0.726303355916604,1.80398933682461,0.0712329785942121,0.843152266550358
"LOC100217106",NA,66.7468206507287,1.53708021392392,0.922811504781915,1.66564916665963,0.0957833122354092,0.933099950969035
"LOC100217107",NA,808.635308437538,0.381733505296822,0.609446882275193,0.626360584324806,0.531078456605622,0.999937202399348
"LOC100217108",NA,289.452772892124,0.240551641296558,0.628882969738768,0.382506210013098,0.702085923554114,0.999937202399348
"LOC100217109",NA,154.170203672962,0.358819497591903,0.99087800477531,0.362122779860543,0.717260281364611,0.999937202399348
"LOC100217110",NA,306.914110279602,0.354390916704652,0.722370618222683,0.490594312344256,0.623713409969755,0.999937202399348
"LOC100217111",NA,659.223603534958,0.422798432532557,0.559424341693799,0.755774107455582,0.449784643385759,0.999937202399348
"LOC100217112",NA,22.1541611554784,1.07158532421172,1.088112726596,0.984810946531266,0.324716942678593,0.999937202399348
"LOC100217114",NA,236.008200157848,-0.0245076934557112,0.721083215605193,-0.0339873303459744,0.972887253784563,0.999937202399348
"LOC100217115",NA,338.154126805154,-0.0723564178801094,0.718453898861047,-0.100711288497167,0.919779650014269,0.999937202399348
"LOC100217116",NA,273.821834732754,0.291302974438085,0.760060751776233,0.383262750717389,0.701524955083292,0.999937202399348
"LOC100217120",NA,178.811594772685,0.630875446112078,0.650782673460738,0.969410329806728,0.332340500421469,0.999937202399348
"LOC100217122",NA,676.813789154873,-0.100957935724967,0.955678556864646,-0.105640055434733,0.915867942907245,0.999937202399348
"LOC100217123",NA,1120.86550195691,-0.570999558264781,0.615621795014545,-0.927516801531191,0.353658272450419,0.999937202399348
"LOC100217124",NA,42.4989357788981,-0.21029382110702,1.16717508382947,-0.180173329623394,0.857016495653298,0.999937202399348
"LOC100217126",NA,115.513101607277,-0.102071377137931,0.963597550405251,-0.105927393749604,0.915639959268898,0.999937202399348
"LOC100217127",NA,576.425741028802,0.794650649971713,0.652057545734824,1.21868177919205,0.222964996268038,0.999937202399348
"LOC100217131",NA,185.272881199945,-0.260723861981751,0.685021800897701,-0.380606663379297,0.703495136149786,0.999937202399348
"LOC100217132",NA,651.458520827623,0.939544283881921,0.617613506570673,1.52124957418562,0.128197219208603,0.999937202399348
"LOC100217133",NA,708.13268009576,-0.702163150190496,0.807564081850766,-0.869482888071603,0.384583063681638,0.999937202399348
"LOC100217134",NA,70.9789096432814,0.2811186303679,0.832449240242745,0.337700626990692,0.735588802222007,0.999937202399348
"LOC100217135",NA,939.275066536713,0.402284640093839,0.554800782455853,0.725097463477081,0.46839224041903,0.999937202399348
"LOC100217136",NA,530.231758469468,0.0155820988725266,0.615126327238822,0.025331542778329,0.979790514499853,0.999937202399348
"LOC100217137",NA,167.595222254465,0.859350581903239,0.629761853251835,1.36456436264899,0.172390012029099,0.999937202399348
"LOC100217141",NA,539.116484084118,-1.42484756104338,0.57183468093547,-2.49171239266645,0.0127128933154253,0.377991038020008
"LOC100217142",NA,272.675209864619,-0.391912639897986,0.721184949423624,-0.543428755981674,0.586834631193549,0.999937202399348
"LOC100217143",NA,1302.13508265454,-0.173862122028376,0.746499692733076,-0.232903139439795,0.815836620555519,0.999937202399348
"LOC100217144",NA,937.265053360886,0.066484022041063,0.592656000615373,0.11217978384093,0.910680858138902,0.999937202399348
"LOC100217145",NA,7409.38625189934,-0.430819569632727,0.836523966919303,-0.515011627484293,0.606544894849445,0.999937202399348
"LOC100217146",NA,472.531769289291,-0.740629143340317,0.561361090916727,-1.3193453470935,0.187053684076135,0.999937202399348
"LOC100217147",NA,18.2316945009895,1.39071347369649,1.61206330347511,0.862691601935572,0.388307050981224,0.999937202399348
"LOC100217148",NA,1938.43116082836,0.851777804391485,0.590094601188365,1.4434597481084,0.148891003563731,0.999937202399348
"LOC100217149",NA,118.986788477875,-0.315886215637566,0.790463661726208,-0.399621425920751,0.689435372944262,0.999937202399348
"LOC100217150",NA,4130.53026865695,-0.543747739019181,0.724988891118506,-0.750008373480445,0.453249661632774,0.999937202399348
"LOC100217151",NA,951.268007057783,0.258951498126194,0.658259376965386,0.393388240544291,0.694032753698784,0.999937202399348
"LOC100217154",NA,118.872697696982,0.070140370645238,0.680213353742271,0.103115250912604,0.917871501067803,0.999937202399348
"LOC100217155",NA,75.4094736056202,0.672276263607509,0.728015758728655,0.923436416790641,0.355779821178061,0.999937202399348
"LOC100217156",NA,130.501354718923,-0.0688090334409696,0.652719380718619,-0.1054190138574,0.91604332925124,0.999937202399348
"LOC100217157",NA,860.690843416869,0.2738765430039,0.563600407198748,0.48594099561628,0.627009001084762,0.999937202399348
"LOC100217158",NA,2763.9348024541,-0.0230582696290622,0.546617204179226,-0.0421835782934886,0.966352353530764,0.999937202399348
"LOC100217160",NA,171.028501899434,0.381649558464623,0.759860886598179,0.502262407758913,0.615482948837552,0.999937202399348
"LOC100217161",NA,164.628803081316,0.550694276080675,0.811658041379213,0.678480650724418,0.497466988082357,0.999937202399348
"LOC100217162",NA,187.642445328003,0.127474277737944,0.687257469265482,0.185482564306189,0.852850554653797,0.999937202399348
"LOC100217165",NA,1852.63309633458,-1.96015332275096,1.15295896727713,-1.70010675000874,0.0891108478593112,0.910435783407128
"LOC100217166",NA,905.017157559958,-0.00502980473308997,0.573287664292898,-0.00877361409702372,0.992999758578443,0.999937202399348
"LOC100217167",NA,21.2819993615403,0.436025870017741,1.55388342075412,0.280603978518628,0.779014164176236,0.999937202399348
"LOC100217168",NA,260.983733827437,0.52895555914703,0.676223567933558,0.782219940608462,0.434085327509572,0.999937202399348
"LOC100217171",NA,105.392586609805,-0.446234980878058,0.797509429338802,-0.559535680033304,0.575796187603852,0.999937202399348
"LOC100217176",NA,800.555388201586,-0.0230834244933241,0.649784472589588,-0.0355247400747046,0.971661319096211,0.999937202399348
"LOC100217177",NA,1336.9893387494,0.21722329732488,0.792230948252664,0.274191885338468,0.783937163810736,0.999937202399348
"LOC100217178",NA,140.045019938358,-0.815261701833671,0.840365421331034,-0.970127614892101,0.331982885744157,0.999937202399348
"LOC100217179",NA,40.0626888163766,-1.12904579440598,1.14736777195056,-0.984031294940915,0.325100125921568,0.999937202399348
"LOC100217181",NA,618.054219277701,-0.296340515246332,0.609958570927801,-0.485837119717118,0.627082653833817,0.999937202399348
"LOC100217183",NA,233.628120199001,-1.01345185632021,0.77603323788864,-1.30593872380713,0.191573396484756,0.999937202399348
"LOC100217184",NA,843.676054573602,-0.00675331442361002,0.572232461670308,-0.0118016975197415,0.990583826339119,0.999937202399348
"LOC100217185",NA,625.081401618305,-0.125134117072721,0.552430623460757,-0.226515532916705,0.82080047964092,0.999937202399348
"LOC100217186",NA,1932.9364893883,-0.112871697525177,0.598727368544489,-0.188519355311197,0.850469544184562,0.999937202399348
"LOC100217187",NA,404.255518892242,-1.10443211070037,0.786239542395847,-1.40470181305677,0.160109966417481,0.999937202399348
"LOC100217188",NA,942.74309962955,0.0972232217145672,0.591246840526784,0.16443761733753,0.869386652247529,0.999937202399348
"LOC100217189",NA,60.4308397195341,-0.279423788188034,0.947141409839446,-0.295018025064917,0.767980110196439,0.999937202399348
"LOC100217190",NA,48.2789249692682,0.22086200353006,1.01766610751508,0.217027964181058,0.828186552010368,0.999937202399348
"LOC100217191",NA,304.3600785004,1.03865184827307,0.620957993546145,1.67266040387301,0.0943941683673088,0.925708465666555
"LOC100217192",NA,805.087626506409,-0.24665299713711,0.559221809596392,-0.441064695447281,0.659166161340733,0.999937202399348
"LOC100217196",NA,1038.73936639291,0.34280156048191,0.751401972214221,0.456215944538642,0.648234700843549,0.999937202399348
"LOC100217197",NA,361.97851130547,0.336108624148397,0.637822344727362,0.526962761538351,0.598219448442951,0.999937202399348
"LOC100217199",NA,1332.35443969126,0.0576831277014166,0.542201538689221,0.106386875700992,0.915275405654004,0.999937202399348
"LOC100217200",NA,1354.39044400462,-0.684290367191836,0.76274701158076,-0.897139361809723,0.36964455724967,0.999937202399348
"LOC100217201",NA,579.233807326152,0.107268644675977,0.608032453931797,0.176419274961941,0.859964562920641,0.999937202399348
"LOC100217202",NA,674.776604534879,-1.37510255191631,0.884580608808055,-1.55452486548312,0.120059270158169,0.999937202399348
"LOC100217203",NA,924.369817249772,0.0314491629233492,0.548537739928464,0.0573327241393647,0.954280153121928,0.999937202399348
"LOC100217206",NA,303.294370902646,0.0817072371395761,0.741461434430428,0.110197554917123,0.912252701358914,0.999937202399348
"LOC100217207",NA,174.443015347365,0.334169187557931,0.660450891109972,0.505971287276663,0.612876806396469,0.999937202399348
"LOC100217208",NA,214.427508684307,0.355441417755155,0.717859136934812,0.495140898077658,0.620500666228339,0.999937202399348
"LOC100217209",NA,720.120827574223,1.17837451869968,0.667768144733748,1.76464619942228,0.077623245812135,0.865769591321099
"LOC100217212",NA,107.647569143296,-0.227473557770402,0.684501065585762,-0.332320239086467,0.739647458911251,0.999937202399348
"LOC100217214",NA,31.0031754726107,1.22560739775336,1.06432313475102,1.151536932475,0.249511410338311,0.999937202399348
"LOC100217215",NA,419.347301451194,0.685753428128941,0.616762761723868,1.11185932531374,0.266198639542275,0.999937202399348
"LOC100217216",NA,3437.71821977685,0.531934728839258,0.654948255717153,0.812178251023513,0.416689357330841,0.999937202399348
"LOC100217217",NA,6899.70258499318,-0.419539996706401,1.01112792836632,-0.414922765890023,0.678198443407423,0.999937202399348
"LOC100217218",NA,211.899518368481,1.55200904128512,0.757976632665193,2.04756845316979,0.0406023030985451,0.6780425392739
"LOC100217223",NA,465.517399690757,1.07060916516797,0.626820530787557,1.70799951913321,0.0876364317020509,0.904486138536146
"LOC100217225",NA,215.531015453387,-0.0793971907307032,0.651805627581721,-0.121811146407675,0.903048586135416,0.999937202399348
"LOC100217227",NA,43.9124365411568,1.1169470903964,1.06499948835747,1.04877711454965,0.294280712782173,0.999937202399348
"LOC100217228",NA,2247.91611255512,-0.0908157366667155,0.641147027911098,-0.141645726663663,0.88735984639174,0.999937202399348
"LOC100217229",NA,299.019293564371,-0.414481756002947,0.925174303748063,-0.448003964575973,0.654150335368127,0.999937202399348
"LOC100217230",NA,4262.72277711815,-0.306089329283106,0.897994182790095,-0.340858922194883,0.733209790195631,0.999937202399348
"LOC100217233",NA,310.278357508301,0.42315896454707,0.727675653916386,0.581521399361939,0.560889100021006,0.999937202399348
"LOC100217236",NA,21.8026403089213,0.00655802399059368,1.20108177430837,0.0054600978308659,0.995643493886802,0.999937202399348
"LOC100217238",NA,140.725966005541,-0.292903081167049,0.765829639260484,-0.38246506292168,0.702116438428772,0.999937202399348
"LOC100217239",NA,35.6530023967785,1.59282539240094,1.05614474904804,1.50815065249024,0.131515973826363,0.999937202399348
"LOC100217241",NA,448.789471932641,-0.153940157793907,0.581393782156887,-0.264777784899611,0.79118065136388,0.999937202399348
"LOC100217243",NA,76.7068725102222,-0.831206089222228,0.761125293733947,-1.0920752418363,0.274800030635693,0.999937202399348
"LOC100217244",NA,440.792394487603,0.0489012061199958,0.675991427435065,0.0723399796733268,0.942331348844287,0.999937202399348
"LOC100217246",NA,50.9515875835178,0.451316332618181,0.967298047355089,0.466574220688471,0.640804534507582,0.999937202399348
"LOC100217249",NA,445.425215938045,-0.00960312527819072,0.723282127331445,-0.0132771499741346,0.989406678261668,0.999937202399348
"LOC100217250",NA,287.752295449304,0.0482261079730634,0.715475597195072,0.0674042667033334,0.946259872578047,0.999937202399348
"LOC100217251",NA,542.656309831425,0.81175185051766,0.601041360143324,1.35057569137021,0.176831392029807,0.999937202399348
"LOC100217252",NA,586.023490915345,-2.52961872400248,0.827640486063352,-3.0564221622779,0.00223995630673235,0.133594256814972
"LOC100217253",NA,545.043768483328,-0.042680933194215,0.628408968236057,-0.0679190389564623,0.945850082852896,0.999937202399348
"LOC100217254",NA,13.3283305576544,-2.31100119336104,1.83442159117108,-1.25979829526849,0.20774213492333,0.999937202399348
"LOC100217258",NA,615.068507240992,0.156373610903472,0.572995970660572,0.272905253981452,0.784926047681873,0.999937202399348
"LOC100217261",NA,438.874992761136,-0.472828092682274,0.60345262210242,-0.783538053136546,0.433311216762994,0.999937202399348
"LOC100217263",NA,119.6284972717,0.52721390674208,0.732964702803569,0.719289625715266,0.471962486631763,0.999937202399348
"LOC100217264",NA,92.9967874411177,-0.0153792115829521,0.705499183992743,-0.0217990494275474,0.982608252454709,0.999937202399348
"LOC100217265",NA,40.8890295928927,0.418454829341601,0.884391219026232,0.473155793883102,0.636102033565638,0.999937202399348
"LOC100217267",NA,182.404297645631,0.372339198918079,0.717969681077121,0.51860017035745,0.604039590257563,0.999937202399348
"LOC100217268",NA,464.009968633447,-0.0877679646314487,0.675037340462633,-0.130019421697913,0.896551060829192,0.999937202399348
"LOC100217270",NA,2056.05287107017,-0.737434946854831,0.99766293105961,-0.739162420389427,0.459808377160259,0.999937202399348
"LOC100217271",NA,33.5429754704211,0.416782172927243,0.951778352126927,0.437898353115371,0.661459969500828,0.999937202399348
"LOC100217272",NA,396.947541350568,0.104595921710474,0.614510813525642,0.170210058811454,0.864844941363008,0.999937202399348
"LOC100217273",NA,117.139628190087,0.658296835739464,0.703423108765332,0.935847610828319,0.349351654038112,0.999937202399348
"LOC100217274",NA,56.7115299310187,2.06006509895198,1.39243865931752,1.47946560171037,0.139015918269013,0.999937202399348
"LOC100217275",NA,528.30348523396,-0.458170360302237,0.592077058486653,-0.773835692052178,0.4390279626762,0.999937202399348
"LOC100217276",NA,425.806424125111,0.033499169768674,0.671156289471623,0.049912621388152,0.960192019427499,0.999937202399348
